ID,Team,Game,Date,Home,Opponent,WINorLOSS,TeamPoints,OpponentPoints,FieldGoals,X3PointShots,FreeThrows.,OffRebounds,TotalRebounds,Assists,Steals,Blocks,Turnovers,TotalFouls,Opp.FieldGoals,Opp.3PointShots,Opp.FreeThrows,Opp.OffRebounds,Opp.TotalRebounds,Opp.Assists,Opp.Steals,Opp.Blocks,Opp.Turnovers,Opp.TotalFouls
529,DET,5,2014/11/7,Home,MIL,W,98,95,0.493,0.478,0.542,12,40,18,7,5,18,24,0.468,0.25,0.783,9,35,26,10,6,13,19
629,DET,6,2014/11/9,Home,UTA,L,96,97,0.387,0.261,0.72,18,51,19,6,2,11,22,0.458,0.4,0.714,9,43,20,7,2,11,18
729,DET,7,2014/11/10,Away,CHI,L,91,102,0.425,0.5,0.64,9,46,19,5,6,15,21,0.443,0.35,0.85,9,49,22,6,8,10,19
810,DET,8,2014/11/12,Away,WAS,L,103,107,0.469,0.409,0.818,7,39,19,5,6,13,25,0.482,0.273,0.727,11,46,27,10,6,11,22
98,DET,9,2014/11/14,Away,OKC,W,96,89,0.427,0.355,0.6,14,55,18,8,5,16,17,0.396,0.333,0.167,10,42,23,9,7,14,23
108,DET,10,2014/11/15,Away,MEM,L,88,95,0.415,0.385,0.588,9,43,15,4,6,9,22,0.372,0.267,0.818,18,53,18,5,4,8,18
1112,DET,11,2014/11/17,Home,ORL,L,93,107,0.4,0.458,0.75,10,41,17,5,4,14,19,0.519,0.5,0.8,6,39,33,9,2,11,21
1210,DET,12,2014/11/19,Home,PHO,L,86,88,0.379,0.28,0.684,15,43,21,9,1,14,16,0.493,0.267,0.769,5,41,21,10,4,17,22
138,DET,13,2014/11/21,Away,ATL,L,89,99,0.373,0.19,0.958,13,45,12,6,3,12,20,0.475,0.208,0.692,8,46,20,7,5,9,18
148,DET,14,2014/11/25,Away,MIL,L,86,98,0.462,0.35,0.412,8,36,23,7,5,19,18,0.433,0.455,0.769,19,50,22,9,2,16,24
158,DET,15,2014/11/26,Home,LAC,L,98,104,0.449,0.37,0.75,12,38,18,8,4,15,17,0.474,0.429,0.947,9,39,21,9,3,15,19
168,DET,16,2014/11/28,Home,MIL,L,88,104,0.41,0.261,0.56,14,39,25,8,5,14,19,0.506,0.448,0.813,10,44,30,9,6,19,20
178,DET,17,2014/11/30,Home,GSW,L,93,104,0.363,0.478,0.667,15,44,25,11,5,13,20,0.468,0.429,0.778,9,49,24,5,8,16,19
188,DET,18,2014/12/2,Home,LAL,L,96,106,0.367,0.286,0.774,16,49,20,6,5,14,16,0.481,0.588,0.75,12,47,25,9,6,14,26
198,DET,19,2014/12/3,Away,BOS,L,102,109,0.363,0.296,0.69,16,55,20,7,7,11,23,0.398,0.433,0.815,8,49,28,8,6,12,21
208,DET,20,2014/12/6,Home,PHI,L,101,108,0.391,0.261,0.771,12,47,22,11,6,19,24,0.46,0.304,0.7,12,53,27,12,8,18,27
2112,DET,21,2014/12/7,Home,OKC,L,94,96,0.447,0.304,0.679,8,39,25,5,1,12,21,0.448,0.286,0.706,16,50,20,5,7,15,24
2210,DET,22,2014/12/9,Home,POR,L,86,98,0.351,0.227,0.813,17,47,23,7,2,6,8,0.488,0.429,0.875,10,47,25,4,7,13,12
238,DET,23,2014/12/12,Away,PHO,W,105,103,0.476,0.267,0.778,13,47,17,11,3,18,18,0.47,0.323,0.789,10,37,16,11,5,17,24
248,DET,24,2014/12/13,Away,SAC,W,95,90,0.443,0.3,0.826,8,43,22,10,9,13,18,0.355,0.379,0.684,22,55,21,4,7,16,18
258,DET,25,2014/12/15,Away,LAC,L,91,113,0.422,0.296,0.591,17,41,23,10,3,17,19,0.538,0.5,0.75,12,41,35,9,3,14,21
268,DET,26,2014/12/17,Home,DAL,L,106,117,0.449,0.394,0.684,10,42,22,9,4,11,27,0.506,0.455,0.771,9,45,29,9,4,14,15
278,DET,27,2014/12/19,Home,TOR,L,100,110,0.436,0.32,0.667,14,49,28,5,7,11,20,0.477,0.296,0.75,9,47,24,4,5,8,16
288,DET,28,2014/12/21,Away,BRK,L,105,110,0.44,0.333,0.615,18,50,26,10,6,13,22,0.526,0.4,0.759,3,37,29,9,4,15,18
298,DET,29,2014/12/26,Home,IND,W,119,109,0.547,0.385,0.517,12,42,25,11,6,9,22,0.506,0.45,0.727,11,44,25,3,4,18,22
308,DET,30,2014/12/28,Away,CLE,W,103,80,0.451,0.548,0.444,14,47,21,12,6,10,21,0.378,0.172,0.765,10,46,25,4,5,17,15
3112,DET,31,2014/12/30,Away,ORL,W,109,86,0.465,0.424,0.517,16,54,22,9,9,11,14,0.447,0.2,0.6,7,42,19,7,3,15,21
3210,DET,32,2015/1/2,Away,NYK,W,97,81,0.5,0.394,0.571,9,49,24,10,3,16,16,0.352,0.417,0.5,17,47,18,13,4,11,15
338,DET,33,2015/1/4,Home,SAC,W,114,95,0.495,0.387,0.75,8,49,21,8,3,13,27,0.427,0.2,0.778,5,41,18,9,4,15,15
348,DET,34,2015/1/6,Away,SAS,W,105,104,0.471,0.158,0.714,15,45,19,10,3,14,28,0.456,0.429,0.676,13,41,24,6,6,17,21
358,DET,35,2015/1/7,Away,DAL,W,108,95,0.443,0.476,0.857,18,60,22,9,2,15,17,0.437,0.273,0.722,9,43,24,9,4,14,15
368,DET,36,2015/1/9,Home,ATL,L,103,106,0.396,0.302,0.778,11,46,24,9,3,7,19,0.488,0.435,0.667,6,49,27,3,3,14,13
378,DET,37,2015/1/10,Home,BRK,W,98,93,0.425,0.333,0.731,9,44,27,8,3,10,10,0.42,0.29,1,9,46,25,6,2,13,23
388,DET,38,2015/1/12,Away,TOR,W,114,111,0.427,0.333,0.806,17,46,24,10,4,8,15,0.54,0.259,0.714,10,42,29,4,7,18,20
398,DET,39,2015/1/14,Home,NOP,L,94,105,0.466,0.364,0.783,3,30,23,8,10,7,16,0.488,0.381,0.826,11,47,23,4,7,12,18
408,DET,40,2015/1/16,Away,IND,W,98,96,0.376,0.419,0.875,15,49,17,6,5,15,17,0.449,0.333,0.833,12,44,22,8,4,12,20
4112,DET,41,2015/1/17,Home,PHI,W,107,89,0.432,0.429,0.842,18,47,27,16,5,16,16,0.463,0.25,0.857,10,42,24,10,5,22,16
4210,DET,42,2015/1/19,Away,ATL,L,82,93,0.354,0.257,0.577,20,61,17,6,2,18,17,0.44,0.3,0.714,5,42,31,8,1,10,19
438,DET,43,2015/1/21,Home,ORL,W,128,118,0.521,0.417,0.833,11,45,35,10,5,15,17,0.495,0.4,1,13,42,29,9,5,14,21
448,DET,44,2015/1/24,Away,MIL,L,86,101,0.36,0.24,0.72,16,46,14,11,2,19,14,0.506,0.647,0.8,9,45,33,6,6,20,21
458,DET,45,2015/1/25,Away,TOR,L,110,114,0.456,0.353,0.696,14,44,24,5,2,14,21,0.531,0.333,0.793,6,37,23,9,5,8,21
468,DET,46,2015/1/27,Home,CLE,L,95,103,0.422,0.333,0.739,16,51,21,4,8,18,17,0.419,0.265,0.941,13,47,19,9,4,9,20
478,DET,47,2015/1/28,Away,PHI,L,69,89,0.307,0.1,0.913,14,38,15,12,5,17,16,0.474,0.333,0.667,13,48,27,11,10,19,19
488,DET,48,2015/1/31,Home,HOU,W,114,101,0.5,0.4,0.629,12,44,28,8,8,12,11,0.448,0.344,0.632,11,39,23,10,3,13,29
498,DET,49,2015/2/3,Home,MIA,W,108,91,0.477,0.45,0.833,14,45,27,7,5,6,17,0.473,0.429,0.652,8,35,23,1,6,8,14
508,DET,50,2015/2/4,Away,IND,L,109,114,0.494,0.5,0.733,12,35,23,7,2,10,18,0.597,0.571,0.556,8,37,28,5,4,11,15
5112,DET,51,2015/2/6,Home,DEN,W,98,88,0.451,0.167,0.769,11,51,23,4,4,16,16,0.388,0.227,0.773,11,43,22,7,5,13,24
5210,DET,52,2015/2/8,Home,MIN,L,101,112,0.468,0.323,0.773,12,35,18,8,4,15,25,0.513,0.417,0.853,9,40,26,6,1,15,20
538,DET,53,2015/2/10,Away,CHO,W,106,78,0.446,0.263,0.9,10,48,21,8,5,8,18,0.358,0.375,0.786,10,38,21,1,9,11,21
548,DET,54,2015/2/11,Home,SAS,L,87,104,0.407,0.429,0.706,10,36,17,4,4,10,14,0.477,0.37,0.909,14,45,26,8,6,10,16
558,DET,55,2015/2/20,Home,CHI,W,100,91,0.452,0.273,0.545,11,42,19,12,1,10,23,0.423,0.313,0.909,13,43,16,2,7,20,23
568,DET,56,2015/2/22,Home,WAS,W,106,89,0.416,0.406,0.76,17,51,22,8,1,12,19,0.435,0.353,0.643,11,43,28,4,2,12,22
578,DET,57,2015/2/24,Home,CLE,L,93,102,0.402,0.375,0.6,11,46,16,5,3,13,21,0.442,0.378,0.833,4,40,22,9,5,14,25
588,DET,58,2015/2/27,Home,NYK,L,115,121,0.402,0.258,0.725,16,54,22,3,10,15,26,0.413,0.333,0.962,18,58,28,6,9,10,35
598,DET,59,2015/2/28,Away,WAS,L,95,99,0.481,0.308,0.524,9,40,18,8,2,17,22,0.474,0.35,0.72,12,43,21,14,2,12,16
608,DET,60,2015/3/4,Away,NOP,L,85,88,0.409,0.143,0.778,16,52,25,8,7,18,19,0.411,0.167,0.75,15,46,18,7,12,14,15
6112,DET,61,2015/3/6,Away,HOU,L,93,103,0.363,0.207,0.765,19,50,20,12,5,12,22,0.418,0.214,0.84,13,55,23,6,6,19,16
6210,DET,62,2015/3/8,Home,CHO,L,101,108,0.438,0.214,0.8,13,42,21,8,3,10,16,0.519,0.353,0.87,4,39,32,6,5,9,20
638,DET,63,2015/3/10,Away,LAL,L,85,93,0.381,0.229,0.684,12,42,20,10,8,12,23,0.427,0.231,0.867,10,46,23,8,1,11,17
648,DET,64,2015/3/11,Away,GSW,L,98,105,0.429,0.333,0.833,19,49,18,6,5,13,16,0.524,0.35,0.769,10,42,29,5,6,17,11
658,DET,65,2015/3/13,Away,POR,L,99,118,0.451,0.28,0.833,11,36,23,5,2,6,14,0.575,0.524,0.882,7,43,28,2,2,10,12
668,DET,66,2015/3/14,Away,UTA,L,85,88,0.381,0.348,0.591,16,44,18,8,3,12,20,0.478,0.429,0.667,10,45,17,8,8,15,17
678,DET,67,2015/3/17,Home,MEM,W,105,95,0.47,0.364,0.682,9,38,26,5,5,9,16,0.438,0.556,0.882,11,42,28,9,2,16,22
688,DET,68,2015/3/18,Away,PHI,L,83,94,0.33,0.308,0.895,18,51,18,8,7,18,18,0.429,0.407,0.611,12,42,25,12,10,15,21
698,DET,69,2015/3/21,Home,CHI,W,107,91,0.489,0.423,0.8,6,44,28,9,6,4,20,0.429,0.286,0.792,8,45,22,2,1,11,11
708,DET,70,2015/3/22,Away,BOS,W,105,97,0.438,0.346,0.6,11,56,24,5,10,14,21,0.362,0.296,0.765,18,59,24,7,5,13,23
7112,DET,71,2015/3/24,Home,TOR,W,108,104,0.43,0.414,0.667,20,42,26,5,3,7,21,0.467,0.304,0.931,12,43,19,2,4,12,20
7210,DET,72,2015/3/27,Away,ORL,W,111,97,0.467,0.389,0.741,12,41,22,10,6,5,12,0.524,0.2,1,8,40,31,3,2,16,24
738,DET,73,2015/3/29,Away,MIA,L,102,109,0.482,0.32,0.636,13,37,24,5,5,11,20,0.476,0.389,0.828,14,46,20,4,1,10,16
748,DET,74,2015/3/31,Home,ATL,W,105,95,0.494,0.379,0.706,9,38,26,11,6,11,14,0.476,0.32,0.7,12,43,25,8,0,17,14
758,DET,75,2015/4/1,Away,CHO,L,78,102,0.352,0.227,0.611,14,51,24,6,4,12,20,0.422,0.409,0.708,13,55,21,10,7,9,17
768,DET,76,2015/4/3,Away,CHI,L,82,88,0.432,0.316,0.8,11,42,14,9,12,18,20,0.388,0.235,0.857,19,44,18,9,5,10,15
778,DET,77,2015/4/4,Home,MIA,W,99,98,0.493,0.462,0.652,8,33,20,6,3,16,21,0.481,0.25,0.731,11,37,19,6,7,14,20
788,DET,78,2015/4/8,Home,BOS,L,103,113,0.536,0.389,0.6,11,41,29,7,5,19,25,0.45,0.286,0.971,10,37,20,12,2,11,15
798,DET,79,2015/4/10,Home,IND,L,103,107,0.449,0.478,0.522,15,45,25,5,5,11,20,0.481,0.579,0.909,9,42,29,6,1,10,21
808,DET,80,2015/4/12,Home,CHO,W,116,77,0.506,0.571,0.783,12,56,33,6,4,14,23,0.342,0.267,0.655,6,33,16,8,2,9,13
818,DET,81,2015/4/13,Away,CLE,L,97,109,0.458,0.36,0.6,8,31,21,4,4,7,8,0.506,0.531,0.5,13,45,30,5,7,10,19
828,DET,82,2015/4/15,Away,NYK,W,112,90,0.506,0.385,0.741,11,44,20,14,3,12,22,0.429,0.368,0.63,12,40,19,6,3,20,18
130,GSW,1,2014/10/29,Away,SAC,W,95,77,0.44,0.222,0.719,7,44,21,12,8,22,32,0.308,0.167,0.743,15,50,13,11,3,26,26
230,GSW,2,2014/11/1,Home,LAL,W,127,104,0.554,0.478,0.857,12,43,30,10,4,20,26,0.466,0.286,0.72,17,37,21,9,3,22,27
330,GSW,3,2014/11/2,Away,POR,W,95,90,0.444,0.316,0.81,7,41,22,11,7,17,16,0.402,0.259,0.643,17,56,20,9,2,19,19
430,GSW,4,2014/11/5,Home,LAC,W,121,104,0.581,0.6,1,4,39,29,7,3,23,22,0.463,0.368,0.778,5,30,26,12,2,14,14
530,GSW,5,2014/11/8,Away,HOU,W,98,87,0.448,0.321,0.647,15,54,22,11,8,26,19,0.349,0.238,0.81,16,46,13,14,0,22,17
630,GSW,6,2014/11/9,Away,PHO,L,95,107,0.478,0.458,0.857,3,36,16,9,7,26,26,0.43,0.4,0.818,9,39,17,9,2,21,19
730,GSW,7,2014/11/11,Home,SAS,L,100,113,0.543,0.35,0.85,1,38,23,5,4,19,16,0.495,0.4,0.733,8,36,28,9,1,8,19
819,GSW,8,2014/11/13,Home,BRK,W,107,99,0.456,0.324,0.667,14,45,30,7,10,10,16,0.438,0.188,0.9,7,41,19,5,2,12,22
99,GSW,9,2014/11/15,Home,CHO,W,112,87,0.517,0.423,0.786,11,51,30,7,3,14,25,0.381,0.412,0.571,10,41,14,5,2,12,13
109,GSW,10,2014/11/16,Away,LAL,W,136,115,0.535,0.5,0.882,11,51,32,4,5,16,26,0.394,0.188,0.791,20,48,17,9,4,7,27
1113,GSW,11,2014/11/21,Home,UTA,W,101,88,0.5,0.261,0.684,6,40,28,10,5,13,18,0.427,0.353,0.632,14,45,26,12,5,19,16
1211,GSW,12,2014/11/23,Away,OKC,W,91,86,0.355,0.28,0.75,13,52,26,7,8,9,18,0.356,0.176,0.704,13,57,13,3,12,11,23
139,GSW,13,2014/11/25,Away,MIA,W,114,97,0.573,0.464,0.652,5,45,21,6,9,11,24,0.388,0.435,0.778,12,40,16,7,4,9,22
149,GSW,14,2014/11/26,Away,ORL,W,111,96,0.518,0.462,0.579,8,47,30,7,6,15,19,0.414,0.3,0.75,12,46,21,8,1,14,18
159,GSW,15,2014/11/28,Away,CHO,W,106,101,0.424,0.269,0.938,16,46,28,7,8,12,26,0.437,0.316,0.826,8,44,27,4,8,13,14
169,GSW,16,2014/11/30,Away,DET,W,104,93,0.468,0.429,0.778,9,49,24,5,8,16,19,0.363,0.478,0.667,15,44,25,11,5,13,20
179,GSW,17,2014/12/2,Home,ORL,W,98,97,0.463,0.296,0.778,13,49,25,8,5,15,15,0.448,0.353,0.929,8,40,19,11,3,11,17
189,GSW,18,2014/12/4,Home,NOP,W,112,85,0.47,0.455,0.471,18,56,31,11,8,9,8,0.416,0.2,0.615,10,47,23,8,4,17,15
199,GSW,19,2014/12/6,Away,CHI,W,112,102,0.449,0.4,0.8,15,40,27,14,6,11,21,0.434,0.333,0.852,17,50,24,6,3,22,23
209,GSW,20,2014/12/8,Away,MIN,W,102,86,0.462,0.227,0.929,15,51,24,15,6,17,18,0.364,0.182,0.69,18,49,22,12,4,19,10
2113,GSW,21,2014/12/10,Home,HOU,W,105,93,0.494,0.348,0.85,6,43,21,9,5,15,16,0.411,0.257,0.667,12,44,15,9,2,15,17
2211,GSW,22,2014/12/13,Away,DAL,W,105,98,0.446,0.313,0.778,9,45,21,7,7,13,24,0.404,0.2,0.7,17,53,14,11,0,15,23
239,GSW,23,2014/12/14,Away,NOP,W,128,122,0.512,0.458,0.829,8,46,22,7,9,19,19,0.465,0.296,0.8,12,44,22,14,6,13,27
249,GSW,24,2014/12/16,Away,MEM,L,98,105,0.411,0.29,0.917,15,49,18,9,11,14,19,0.457,0.357,0.842,10,48,24,9,4,12,16
259,GSW,25,2014/12/18,Home,OKC,W,114,109,0.511,0.387,0.6,10,39,32,9,7,9,15,0.477,0.44,0.667,8,43,17,5,4,15,15
269,GSW,26,2014/12/22,Home,SAC,W,128,108,0.538,0.36,0.875,10,45,36,9,6,12,19,0.478,0.471,0.667,9,39,31,5,5,13,17
279,GSW,27,2014/12/23,Away,LAL,L,105,115,0.464,0.462,0.882,11,39,20,8,2,19,18,0.517,0.462,0.647,13,42,28,11,10,16,15
289,GSW,28,2014/12/25,Away,LAC,L,86,100,0.425,0.214,0.545,8,44,24,11,4,16,21,0.391,0.281,0.742,11,50,18,10,4,13,20
299,GSW,29,2014/12/27,Home,MIN,W,110,97,0.466,0.393,0.81,9,43,32,17,6,16,21,0.442,0.421,0.583,13,47,29,10,5,24,18
309,GSW,30,2014/12/30,Home,PHI,W,126,86,0.561,0.429,0.815,8,42,38,19,11,14,20,0.384,0.3,0.609,18,48,16,11,2,27,16
3113,GSW,31,2015/1/2,Home,TOR,W,126,105,0.533,0.429,0.8,14,45,35,8,8,9,18,0.465,0.4,0.75,11,37,23,7,1,15,16
3211,GSW,32,2015/1/5,Home,OKC,W,117,91,0.466,0.536,0.625,10,54,27,8,4,12,22,0.306,0.179,0.765,20,59,19,10,5,11,25
339,GSW,33,2015/1/7,Home,IND,W,117,102,0.495,0.429,0.75,10,39,30,11,3,11,23,0.457,0.231,0.957,5,41,24,4,2,17,19
349,GSW,34,2015/1/9,Home,CLE,W,112,94,0.5,0.333,0.941,9,44,35,9,8,13,20,0.407,0.304,0.739,14,45,13,8,1,14,14
359,GSW,35,2015/1/13,Away,UTA,W,116,105,0.505,0.52,0.846,6,31,32,10,5,9,16,0.481,0.333,0.833,11,44,14,7,7,15,18
369,GSW,36,2015/1/14,Home,MIA,W,104,89,0.469,0.448,0.789,10,36,29,5,5,13,21,0.423,0.333,0.852,11,41,19,5,4,17,19
379,GSW,37,2015/1/16,Away,OKC,L,115,127,0.457,0.375,0.786,13,43,24,10,2,14,14,0.526,0.455,0.789,16,54,27,8,2,14,21
389,GSW,38,2015/1/17,Away,HOU,W,131,106,0.549,0.409,0.667,12,49,32,11,11,14,21,0.42,0.304,0.735,10,39,22,10,2,17,24
399,GSW,39,2015/1/19,Home,DEN,W,122,79,0.543,0.481,0.778,7,53,30,10,6,13,14,0.345,0.292,0.632,8,39,17,9,3,16,19
409,GSW,40,2015/1/21,Home,HOU,W,126,113,0.5,0.448,0.833,16,46,26,13,9,16,23,0.425,0.406,0.839,17,46,23,9,3,19,22
4113,GSW,41,2015/1/23,Home,SAC,W,126,101,0.479,0.425,0.864,12,46,32,13,8,17,22,0.415,0.235,0.853,11,43,19,12,3,19,17
4211,GSW,42,2015/1/25,Home,BOS,W,114,111,0.472,0.348,0.88,9,47,29,9,3,13,20,0.432,0.357,0.704,13,48,23,5,3,14,21
439,GSW,43,2015/1/27,Home,CHI,L,111,113,0.425,0.273,0.5,15,48,31,9,2,13,15,0.429,0.276,0.913,19,61,19,6,6,21,18
449,GSW,44,2015/1/30,Away,UTA,L,100,110,0.43,0.296,0.72,11,41,21,8,2,13,19,0.447,0.36,0.607,17,55,21,10,6,11,20
459,GSW,45,2015/1/31,Home,PHO,W,106,87,0.46,0.375,0.778,9,44,27,11,8,15,20,0.363,0.346,0.706,15,52,22,10,5,20,17
469,GSW,46,2015/2/3,Away,SAC,W,121,96,0.505,0.435,0.731,14,49,33,13,5,11,23,0.443,0.438,0.792,6,34,17,7,4,18,21
479,GSW,47,2015/2/4,Home,DAL,W,128,114,0.523,0.5,0.76,10,46,29,5,5,13,22,0.418,0.333,0.786,14,42,24,8,1,8,19
489,GSW,48,2015/2/6,Away,ATL,L,116,124,0.456,0.364,0.667,19,51,31,7,7,14,24,0.494,0.556,0.892,4,38,28,13,4,13,19
499,GSW,49,2015/2/7,Away,NYK,W,106,92,0.457,0.48,0.833,12,48,21,8,5,14,19,0.402,0.444,0.824,15,44,23,7,1,13,20
509,GSW,50,2015/2/9,Away,PHI,W,89,84,0.4,0.241,0.737,6,40,26,15,5,14,14,0.418,0.292,0.786,10,52,21,9,4,27,19
5113,GSW,51,2015/2/11,Away,MIN,W,94,91,0.444,0.259,0.778,10,49,26,7,6,15,18,0.384,0.357,0.741,11,50,18,7,2,12,14
5211,GSW,52,2015/2/20,Home,SAS,W,110,99,0.488,0.515,0.611,7,40,29,10,5,12,18,0.481,0.316,0.75,10,44,25,6,4,16,20
539,GSW,53,2015/2/22,Away,IND,L,98,104,0.382,0.346,0.955,13,45,19,9,5,9,25,0.481,0.421,0.783,7,46,20,3,4,15,23
549,GSW,54,2015/2/24,Away,WAS,W,114,107,0.5,0.522,0.706,4,29,27,12,1,9,17,0.532,0.278,0.857,9,45,23,4,4,26,20
559,GSW,55,2015/2/26,Away,CLE,L,99,110,0.424,0.379,0.526,14,44,32,10,6,14,24,0.468,0.321,0.829,8,51,15,10,2,16,19
569,GSW,56,2015/2/27,Away,TOR,W,113,89,0.483,0.464,0.842,9,47,31,11,5,12,22,0.403,0.182,0.821,8,42,15,6,3,19,17
579,GSW,57,2015/3/1,Away,BOS,W,106,101,0.421,0.353,0.824,15,55,19,4,8,10,18,0.367,0.258,0.765,21,60,21,4,3,8,17
589,GSW,58,2015/3/2,Away,BRK,L,108,110,0.467,0.367,0.722,17,50,26,11,7,15,20,0.494,0.476,0.75,11,38,20,7,1,13,12
599,GSW,59,2015/3/4,Home,MIL,W,102,93,0.507,0.412,0.56,4,34,30,16,8,16,24,0.425,0.357,0.8,16,47,17,11,1,23,19
609,GSW,60,2015/3/6,Home,DAL,W,104,89,0.469,0.478,0.895,9,51,28,5,11,22,21,0.368,0.3,0.731,3,34,17,15,1,11,20
6113,GSW,61,2015/3/8,Home,LAC,W,106,98,0.5,0.455,0.696,7,37,23,13,3,13,15,0.482,0.32,0.714,9,39,25,8,3,18,22
6211,GSW,62,2015/3/9,Away,PHO,W,98,80,0.422,0.419,0.789,9,48,17,11,8,18,21,0.377,0.364,0.783,6,37,13,11,1,18,19
639,GSW,63,2015/3/11,Home,DET,W,105,98,0.524,0.35,0.769,10,42,29,5,6,17,11,0.429,0.333,0.833,19,49,18,6,5,13,16
649,GSW,64,2015/3/13,Away,DEN,L,103,114,0.424,0.421,0.773,9,35,29,5,10,8,25,0.5,0.471,0.649,13,52,23,4,3,13,22
659,GSW,65,2015/3/14,Home,NYK,W,125,94,0.5,0.559,0.941,8,42,34,13,6,9,16,0.396,0.36,0.563,20,51,25,6,10,15,16
669,GSW,66,2015/3/16,Home,LAL,W,108,105,0.476,0.259,0.913,7,37,28,16,7,14,21,0.459,0.533,0.905,10,45,24,11,5,18,19
679,GSW,67,2015/3/18,Home,ATL,W,114,95,0.524,0.467,0.6,10,44,39,8,7,18,23,0.356,0.364,0.833,15,44,24,14,4,15,20
689,GSW,68,2015/3/20,Home,NOP,W,112,96,0.5,0.263,0.826,12,42,29,9,6,10,19,0.429,0.5,0.864,9,42,22,4,3,20,17
699,GSW,69,2015/3/21,Home,UTA,W,106,91,0.487,0.444,0.846,7,37,25,11,3,10,17,0.438,0.455,0.81,8,35,19,5,2,15,19
709,GSW,70,2015/3/23,Home,WAS,W,107,76,0.411,0.394,0.762,19,62,23,9,6,11,14,0.333,0.273,0.731,5,38,15,5,2,11,15
7113,GSW,71,2015/3/24,Away,POR,W,122,108,0.602,0.462,0.909,6,46,37,4,5,13,18,0.424,0.441,0.789,12,35,23,9,2,10,14
7211,GSW,72,2015/3/27,Away,MEM,W,107,84,0.433,0.516,0.765,14,43,28,15,5,14,17,0.447,0.385,0.733,8,40,19,9,2,19,18
739,GSW,73,2015/3/28,Away,MIL,W,108,95,0.512,0.48,0.857,7,45,27,7,8,22,23,0.379,0.133,0.844,15,42,24,14,5,15,20
749,GSW,74,2015/3/31,Away,LAC,W,110,106,0.447,0.381,0.765,10,43,28,6,1,9,20,0.439,0.273,0.848,10,41,19,4,8,11,24
759,GSW,75,2015/4/2,Home,PHO,W,107,106,0.462,0.385,0.647,15,50,29,6,5,13,20,0.467,0.263,0.654,9,47,25,6,3,11,16
769,GSW,76,2015/4/4,Away,DAL,W,123,110,0.453,0.389,0.719,17,55,28,12,4,14,37,0.425,0.188,0.722,10,44,14,6,2,16,23
779,GSW,77,2015/4/5,Away,SAS,L,92,107,0.429,0.321,0.5,10,39,25,4,2,10,13,0.53,0.333,0.8,6,47,27,8,4,12,13
789,GSW,78,2015/4/7,Away,NOP,L,100,103,0.442,0.409,0.7,11,50,25,6,12,11,21,0.434,0.474,0.733,8,45,25,8,8,12,13
799,GSW,79,2015/4/9,Home,POR,W,116,105,0.533,0.462,0.889,9,44,27,6,5,13,12,0.469,0.292,0.75,11,41,28,6,5,9,12
809,GSW,80,2015/4/11,Home,MIN,W,110,101,0.452,0.355,0.714,13,50,28,10,5,12,19,0.443,0.458,0.769,8,40,27,9,4,15,22
8110,GSW,81,2015/4/13,Home,MEM,W,111,107,0.527,0.542,0.741,6,39,30,9,7,21,22,0.418,0.333,0.8,18,44,24,11,4,15,22
829,GSW,82,2015/4/15,Home,DEN,W,133,126,0.522,0.464,0.765,14,41,30,11,6,13,25,0.542,0.333,0.833,9,40,28,10,4,21,25
140,HOU,1,2014/10/28,Away,LAL,W,108,90,0.425,0.414,0.68,14,47,22,7,3,13,30,0.354,0.3,0.795,11,36,16,7,3,11,32
240,HOU,2,2014/10/29,Away,UTA,W,104,93,0.519,0.519,0.714,8,35,18,7,6,18,23,0.469,0.167,0.824,13,34,16,8,6,13,16
340,HOU,3,2014/11/1,Home,BOS,W,104,90,0.421,0.353,0.7,10,49,20,9,8,17,24,0.378,0.04,0.833,14,44,20,10,8,10,26
440,HOU,4,2014/11/3,Away,PHI,W,104,93,0.427,0.471,0.8,13,47,27,12,6,21,20,0.446,0.5,0.696,6,31,19,12,4,17,20
540,HOU,5,2014/11/4,Away,MIA,W,108,91,0.515,0.459,0.778,9,38,22,8,5,16,26,0.419,0.429,0.63,13,34,16,7,2,15,21
640,HOU,6,2014/11/6,Home,SAS,W,98,81,0.472,0.37,0.606,8,44,18,7,6,21,20,0.344,0.1,0.895,12,41,17,12,1,14,24
740,HOU,7,2014/11/8,Home,GSW,L,87,98,0.349,0.238,0.81,16,46,13,14,0,22,17,0.448,0.321,0.647,15,54,22,11,8,26,19
820,HOU,8,2014/11/12,Away,MIN,W,113,101,0.483,0.464,0.737,13,40,25,7,7,13,29,0.444,0.5,0.767,9,41,22,6,6,13,17
910,HOU,9,2014/11/14,Home,PHI,W,88,87,0.372,0.206,0.622,13,47,16,17,11,21,25,0.425,0.333,0.667,14,46,19,10,5,23,28
1010,HOU,10,2014/11/16,Away,OKC,W,69,65,0.288,0.2,0.533,22,54,11,5,6,14,23,0.294,0.158,0.786,11,45,14,6,15,15,30
1114,HOU,11,2014/11/17,Away,MEM,L,93,119,0.436,0.235,0.81,10,35,24,6,4,21,19,0.535,0.412,0.909,10,38,27,14,5,10,19
1212,HOU,12,2014/11/19,Home,LAL,L,92,98,0.405,0.395,0.739,6,38,20,8,6,17,25,0.407,0.25,0.826,14,47,17,8,3,13,18
1310,HOU,13,2014/11/22,Home,DAL,W,95,92,0.366,0.326,0.87,14,47,17,8,0,17,23,0.398,0.171,0.727,16,50,17,6,5,14,22
