Source,Target,Trade_Id,Bitcoins,Money,Money_Rate,Date
293,3258,35886,21.335,14.912,0.698945395,2011-04-04
2824,3258,35887,0.975,0.692,0.70974359,2011-04-04
3258,646,35888,10,6.8,0.68,2011-04-04
3258,914,35889,10,6.8,0.68,2011-04-04
293,3258,35890,20.22,14.133,0.698961424,2011-04-04
3258,914,35891,10,6.8,0.68,2011-04-04
293,3258,35892,12.84,8.974,0.698909657,2011-04-04
293,895,35893,22.213,15.526,0.698960068,2011-04-04
293,895,35894,20.13,14.07,0.698956781,2011-04-04
293,914,35895,30,20.4,0.68,2011-04-04
293,646,35896,1,0.679,0.679,2011-04-04
293,3966,35897,32.024,21.36,0.66699975,2011-04-04
293,1375,35898,0.976,0.643,0.658811475,2011-04-04
293,895,35899,10,6.987,0.6987,2011-04-04
293,895,35900,10.13,7.08,0.698914116,2011-04-04
293,895,35901,2.024,1.414,0.698616601,2011-04-04
293,895,35902,27.916,19.512,0.698954005,2011-04-04
2824,895,35903,10.025,7.117,0.709925187,2011-04-04
980,895,35904,21.844,15.509,0.709989013,2011-04-04
980,895,35905,21.64,15.364,0.709981516,2011-04-04
980,895,35906,27.558,19.566,0.709993468,2011-04-04
3443,895,35907,40.26,28.576,0.709786388,2011-04-04
3443,199,35908,20,14.196,0.7098,2011-04-04
3443,199,35909,20,14.196,0.7098,2011-04-04
3443,895,35910,10.065,7.141,0.709488326,2011-04-04
3443,895,35911,20.13,14.282,0.709488326,2011-04-04
1363,3353,35912,100,67.05,0.6705,2011-04-04
895,3353,35913,51,34.195,0.670490196,2011-04-04
895,3353,35914,27.11,18.177,0.670490594,2011-04-04
150,100,35915,68.21,45.748,0.670693447,2011-04-04
150,293,35916,31.79,21.319,0.670619692,2011-04-04
150,100,35917,30.45,20.422,0.670673235,2011-04-04
150,293,35918,69.55,46.643,0.670639827,2011-04-04
150,293,35919,21.479,14.404,0.670608501,2011-04-04
150,2824,35920,11.5,7.711,0.670521739,2011-04-04
150,3353,35921,67.021,44.937,0.670491339,2011-04-04
150,3353,35922,100,67.05,0.6705,2011-04-04
150,3353,35923,54.422,36.489,0.670482525,2011-04-04
150,646,35924,45.578,30.081,0.659989469,2011-04-04
150,591,35925,100,65.974,0.65974,2011-04-04
150,591,35926,444,292.925,0.659740991,2011-04-04
150,591,35927,208,137.226,0.659740385,2011-04-04
150,1375,35928,59.024,38.926,0.659494443,2011-04-04
150,154,35929,19,12.445,0.655,2011-04-04
150,980,35930,76.504,50.11,0.654998431,2011-04-04
150,1638,35931,1504.496,980.028,0.651399538,2011-04-04
150,1638,35932,657.11,428.041,0.651399309,2011-04-04
150,646,35933,354.52,230.792,0.650998533,2011-04-04
150,1496,35934,10.829,7.049,0.650937298,2011-04-04
150,914,35935,200,130.2,0.651,2011-04-04
150,646,35936,186.32,121.108,0.65,2011-04-04
150,1,35937,4000,2600,0.65,2011-04-04
150,2413,35938,92,59.248,0.644,2011-04-04
150,3111,35939,10,6.4,0.64,2011-04-04
150,1375,35940,10,6.36,0.636,2011-04-04
150,154,35942,35,21.875,0.625,2011-04-04
150,1375,35943,20,12.32,0.616,2011-04-04
150,388,35944,232,141.775,0.611099138,2011-04-04
150,1608,35945,70,42.777,0.6111,2011-04-04
150,2429,35946,53,32.383,0.611,2011-04-04
150,330,35947,150,91.5,0.61,2011-04-04
150,3443,35949,100,61.129,0.61129,2011-04-04
150,3443,35950,27.401,16.75,0.611291559,2011-04-04
150,956,35951,17,10.319,0.607,2011-04-04
150,3111,35952,10,6,0.6,2011-04-04
150,2413,35953,0.595,0.352,0.591596639,2011-04-04
150,101,35957,15.004,8.552,0.569981338,2011-04-04
150,101,35958,7.119,4.057,0.569883411,2011-04-04
150,1136,35959,92.881,52.189,0.561891022,2011-04-04
150,1136,35960,100,56.189,0.56189,2011-04-04
150,1136,35961,100,56.189,0.56189,2011-04-04
150,1136,35962,100,56.189,0.56189,2011-04-04
150,1136,35963,100,56.189,0.56189,2011-04-04
2824,895,35964,20.13,13.285,0.659960258,2011-04-04
4205,895,35965,12.078,8.031,0.664927968,2011-04-04
2824,895,35966,20,13.118,0.6559,2011-04-04
4205,895,35967,0.13,0.085,0.653846154,2011-04-04
4205,895,35968,19.87,13.032,0.65586311,2011-04-04
646,895,35969,0.26,0.171,0.657692308,2011-04-04
293,895,35970,15.098,10.23,0.677573189,2011-04-04
293,895,35971,17.111,11.594,0.677575828,2011-04-04
293,3529,35972,90.613,61.399,0.67759593,2011-04-04
3353,3529,35973,68.837,47.456,0.689396691,2011-04-04
2824,895,35974,10,6.85,0.685,2011-04-04
3353,895,35975,0.065,0.044,0.676923077,2011-04-04
3353,895,35976,20.13,13.837,0.687382017,2011-04-04
3353,895,35977,20.13,13.837,0.687382017,2011-04-04
895,2824,35978,10,6.5,0.65,2011-04-04
895,646,35979,15,9.299,0.619933333,2011-04-04
2824,895,35980,10,6.85,0.685,2011-04-04
3353,895,35981,60.455,41.556,0.687387313,2011-04-04
3353,895,35982,10.065,6.918,0.68733234,2011-04-04
1,1076,35983,115.5,79.695,0.69,2011-04-04
1,895,35984,20.13,13.889,0.689965226,2011-04-04
1,895,35985,20.13,13.889,0.689965226,2011-04-04
3966,895,35986,20.13,13.688,0.679980129,2011-04-04
3966,895,35987,22.48,15.286,0.679982206,2011-04-05
1,895,35988,17.78,12.268,0.689988751,2011-04-05
1,895,35989,20.13,13.889,0.689965226,2011-04-05
1,4091,35990,45,31.049,0.689977778,2011-04-05
1,895,35991,10.065,6.944,0.689915549,2011-04-05
1,4091,35992,15,10.35,0.69,2011-04-05
1,4091,35993,15,10.35,0.69,2011-04-05
1,4091,35994,41.25,28.462,0.689987879,2011-04-05
1,4091,35995,12.79,8.825,0.689992181,2011-04-05
1,895,35996,14.091,9.722,0.689943936,2011-04-05
1,895,35997,60.39,41.669,0.689998344,2011-04-05
591,895,35998,55.368,38.198,0.689893079,2011-04-05
646,4369,35999,17.647,11.999,0.6799456,2011-04-05
646,3016,36000,20,13.4,0.67,2011-04-05
659,3353,36001,185.49,122.85,0.662299854,2011-04-05
659,31,36002,100,66.21,0.6621,2011-04-05
659,3966,36003,20.891,13.6,0.650998037,2011-04-05
659,2824,36004,11,7.15,0.65,2011-04-05
659,293,36005,82.619,50.314,0.608988247,2011-04-05
895,293,36006,25,15.224,0.60896,2011-04-05
659,293,36007,51.764,31.523,0.60897535,2011-04-05
659,4205,36008,34.5,20.875,0.605072464,2011-04-05
659,2824,36009,43.381,26.249,0.605080565,2011-04-05
659,3269,36010,10,6,0.6,2011-04-05
659,646,36011,80.355,48.205,0.599900442,2011-04-05
293,895,36012,22.143,15.046,0.67949239,2011-04-05
293,895,36013,20.13,13.678,0.679483358,2011-04-05
2533,47,36014,11.68,7.825,0.66994863,2011-04-05
4047,47,36015,10,6.748,0.6748,2011-04-05
4205,47,36016,20,13.498,0.6749,2011-04-05
1367,47,36017,50,33.75,0.675,2011-04-05
293,47,36018,86.32,58.654,0.679494903,2011-04-05
293,47,36019,18.6,12.638,0.679462366,2011-04-05
293,895,36020,11.157,7.581,0.679483732,2011-04-05
4205,895,36021,12.596,8.597,0.68251826,2011-04-05
4205,4076,36022,8.904,6.076,0.682389937,2011-04-05
4047,4076,36023,10,6.825,0.6825,2011-04-05
646,4076,36024,15.156,10.344,0.682501979,2011-04-05
3258,4205,36025,35,21.962,0.627485714,2011-04-05
3258,4047,36026,6,3.764,0.627333333,2011-04-05
3966,895,36027,20.76,13.971,0.672976879,2011-04-05
4047,895,36028,10,6.73,0.673,2011-04-05
3111,895,36029,9.5,6.403,0.674,2011-04-05
3111,895,36030,15.098,10.175,0.673930322,2011-04-05
646,3966,36031,23.682,15.18,0.640993159,2011-04-05
646,4047,36032,10,6.41,0.641,2011-04-05
100,3006,36033,20,13.458,0.6729,2011-04-05
646,3966,36034,21.654,13.88,0.640990117,2011-04-05
646,4047,36035,10,6.41,0.641,2011-04-05
646,4205,36036,9.61,6.16,0.640998959,2011-04-05
646,100,36037,10.89,6.97,0.640036731,2011-04-05
646,4047,36038,8.592,5.499,0.640013966,2011-04-05
646,2646,36039,31,19.84,0.64,2011-04-05
3966,646,36040,10,6.2,0.62,2011-04-05
4047,646,36041,10,6.2,0.62,2011-04-05
100,895,36042,20.13,12.943,0.642970691,2011-04-05
2777,486,36043,90.624,56.64,0.625,2011-04-05
2777,4047,36044,9.856,6.16,0.625,2011-04-05
2777,293,36046,77.368,47.399,0.61264347,2011-04-05
2777,1367,36047,55.421,33.529,0.604987279,2011-04-05
2777,2533,36048,13,7.8,0.6,2011-04-05
2777,646,36049,41.45,24.87,0.6,2011-04-05
2824,895,36050,30,18.9,0.63,2011-04-05
4047,895,36051,10,6.3,0.63,2011-04-05
980,895,36052,40.52,25.568,0.630997038,2011-04-05
895,2824,36053,20,11.999,0.59995,2011-04-05
895,591,36054,0.008,0.004,0.5,2011-04-05
895,591,36055,63.492,38.093,0.59996535,2011-04-05
980,895,36056,15.48,9.767,0.630943152,2011-04-05
4047,895,36057,4.65,2.934,0.630967742,2011-04-05
2824,895,36058,20,12.62,0.631,2011-04-05
4047,895,36059,10,6.31,0.631,2011-04-05
980,895,36060,10.26,6.484,0.631968811,2011-04-05
2777,2824,36061,10,6,0.6,2011-04-05
2777,4047,36062,10,6,0.6,2011-04-05
2777,2824,36063,15,8.999,0.599933333,2011-04-05
2777,591,36064,6.402,3.841,0.59996876,2011-04-05
646,2824,36065,7.2,4.32,0.6,2011-04-05
646,591,36066,85.878,51.524,0.599967396,2011-04-05
646,1585,36067,114.122,68.461,0.599893097,2011-04-05
2824,895,36068,30,18.597,0.6199,2011-04-05
4047,895,36069,10,6.199,0.6199,2011-04-05
4153,895,36070,0.26,0.161,0.619230769,2011-04-05
980,3443,36071,13.093,7.859,0.600244405,2011-04-05
980,2824,36072,10,6,0.6,2011-04-05
980,4047,36073,10,6,0.6,2011-04-05
646,1585,36074,85.878,51.518,0.599897529,2011-04-05
2824,895,36075,20,11.999,0.59995,2011-04-05
980,895,36076,7.176,4.305,0.599916388,2011-04-05
2824,895,36077,10,5.999,0.5999,2011-04-05
980,895,36078,0.065,0.039,0.6,2011-04-05
980,199,36079,13.667,8.2,0.599985366,2011-04-05
4047,199,36080,10,6,0.6,2011-04-05
646,199,36081,6.333,3.799,0.599873678,2011-04-05
980,895,36082,20.13,12.098,0.600993542,2011-04-05
895,150,36083,20,11.6,0.58,2011-04-05
4438,895,36084,11.82,7.102,0.600846024,2011-04-05
4047,895,36085,3.278,1.969,0.600671141,2011-04-05
1980,4438,36086,12.15,7.05,0.580246914,2011-04-05
1980,4047,36087,7.42,4.305,0.580188679,2011-04-05
4047,1535,36088,10,6.009,0.6009,2011-04-05
4438,1535,36089,12.07,7.252,0.6008285,2011-04-05
980,1535,36090,33.87,20.355,0.600974314,2011-04-05
980,1535,36091,54,32.508,0.602,2011-04-05
646,1535,36094,32.06,19.396,0.604990643,2011-04-05
980,231,36095,54,32.67,0.605,2011-04-05
4047,231,36096,10,6.05,0.605,2011-04-05
980,231,36097,45.831,27.773,0.605987214,2011-04-05
980,1535,36098,8.169,4.95,0.605949321,2011-04-05
4047,1535,36099,10,6.06,0.606,2011-04-05
646,1535,36100,1.831,1.109,0.605679956,2011-04-05
2824,1535,36101,10,6.199,0.6199,2011-04-05
2824,3269,36102,10,6.199,0.6199,2011-04-05
4153,3269,36103,9.79,6.069,0.619918284,2011-04-05
646,3269,36104,80.21,49.731,0.620009974,2011-04-05
980,3269,36105,31,19.53,0.63,2011-04-05
895,2824,36106,30,18.006,0.6002,2011-04-05
895,4047,36107,10,6.002,0.6002,2011-04-05
895,4438,36108,12,7.201,0.600083333,2011-04-05
895,3269,36109,34.117,20.47,0.599994138,2011-04-05
895,646,36110,58.883,34.564,0.586994549,2011-04-05
748,150,36111,10,5.8,0.58,2011-04-05
646,4153,36112,10.22,6.172,0.603913894,2011-04-05
4153,914,36113,10.07,6.253,0.620953327,2011-04-05
4047,914,36114,10,6.21,0.621,2011-04-05
980,914,36115,12.743,8.028,0.629992937,2011-04-05
3353,914,36116,5.187,3.318,0.639676113,2011-04-05
646,2824,36117,10,6.1,0.61,2011-04-05
2824,895,36118,10,6.324,0.6324,2011-04-05
4438,895,36119,3.366,2.14,0.635769459,2011-04-05
646,2824,36120,10,6.1,0.61,2011-04-05
646,4047,36121,10,6.1,0.61,2011-04-05
4438,895,36122,8.554,5.439,0.635842881,2011-04-05
4047,895,36123,10,6.359,0.6359,2011-04-05
646,895,36124,1.576,1.007,0.638959391,2011-04-05
646,2824,36125,10,6.08,0.608,2011-04-05
646,4047,36126,10,6.08,0.608,2011-04-05
2824,895,36127,15,9.562,0.637466667,2011-04-05
4047,895,36128,5.13,3.27,0.637426901,2011-04-05
646,4438,36129,12.38,7.528,0.608077544,2011-04-05
2824,31,36130,15,9.553,0.636866667,2011-04-05
4047,31,36131,5.53,3.522,0.636889693,2011-04-05
3353,31,36132,79.47,50.844,0.639788599,2011-04-05
646,2824,36133,25,15.125,0.605,2011-04-05
2824,895,36134,10.065,6.404,0.636264282,2011-04-05
2824,895,36135,11,6.985,0.635,2011-04-05
4438,895,36136,2.085,1.325,0.635491607,2011-04-05
646,2824,36137,20,12.1,0.605,2011-04-05
2824,895,36138,20,12.662,0.6331,2011-04-05
4438,895,36139,0.13,0.082,0.630769231,2011-04-05
646,2824,36140,20,12.1,0.605,2011-04-05
646,4153,36141,10.25,6.202,0.605073171,2011-04-05
4153,895,36142,10.25,6.452,0.629463415,2011-04-05
2824,895,36143,20,12.658,0.6329,2011-04-05
4438,895,36144,10.09,6.386,0.632903865,2011-04-05
646,895,36145,20.05,12.789,0.637855362,2011-04-05
646,4153,36146,10.6,6.414,0.60509434,2011-04-05
646,4047,36147,10,6.052,0.6052,2011-04-05
646,2824,36148,25,15.1,0.604,2011-04-05
2824,2718,36149,20,12.76,0.638,2011-04-05
4047,2718,36150,9.94,6.341,0.637927565,2011-04-05
3353,2718,36151,16.903,10.814,0.639768089,2011-04-05
1661,2718,36152,253.157,162.02,0.639998104,2011-04-05
4153,895,36153,10.5,6.594,0.628,2011-04-05
646,895,36154,9.63,6.124,0.635929387,2011-04-05
2824,895,36155,20,12.76,0.638,2011-04-05
2533,895,36156,12.91,8.262,0.639969016,2011-04-05
293,895,36157,76.87,49.494,0.643866268,2011-04-05
3966,895,36158,35.04,22.776,0.65,2011-04-05
1661,895,36159,100,65,0.65,2011-04-05
3111,895,36160,10,6.5,0.65,2011-04-05
4205,895,36161,44,28.93,0.6575,2011-04-05
646,895,36164,35.34,24.031,0.679994341,2011-04-05
388,895,36166,35.84,24.371,0.67999442,2011-04-05
388,895,36167,42.877,29.156,0.679991604,2011-04-05
646,4153,36168,10.313,6.579,0.637932706,2011-04-05
646,2824,36169,20,12.76,0.638,2011-04-05
646,4047,36170,5.01,3.196,0.637924152,2011-04-05
2824,895,36171,21,13.86,0.66,2011-04-05
4153,895,36172,10.25,6.795,0.662926829,2011-04-05
2824,895,36173,9.01,6.023,0.668479467,2011-04-05
591,895,36174,20.13,13.682,0.679682067,2011-04-05
2777,895,36175,30.195,20.381,0.674979301,2011-04-05
2777,2540,36176,128.765,86.916,0.674997088,2011-04-05
591,2540,36177,101.235,68.808,0.679685879,2011-04-05
591,31,36178,8.572,5.826,0.67965469,2011-04-05
2404,31,36179,41.8,28.419,0.679880383,2011-04-05
388,31,36180,49.628,33.747,0.679999194,2011-04-05
388,4438,36181,11.4,7.752,0.68,2011-04-05
388,895,36182,20.13,13.688,0.679980129,2011-04-05
895,2824,36183,31.69,20.598,0.649984222,2011-04-05
388,895,36184,70.125,47.685,0.68,2011-04-05
3111,895,36185,10,6.899,0.6899,2011-04-05
3682,895,36186,34.31,23.673,0.689973769,2011-04-05
914,895,36187,23.206,16.012,0.689993967,2011-04-05
914,895,36188,36.999,25.529,0.689991621,2011-04-05
914,895,36189,20.13,13.889,0.689965226,2011-04-05
914,895,36190,21.74,15,0.689972401,2011-04-05
914,895,36191,25.163,17.362,0.689981322,2011-04-05
914,895,36192,20.13,13.889,0.689965226,2011-04-05
895,31,36193,20,13.716,0.6858,2011-04-05
895,31,36194,45.89,31.471,0.685792112,2011-04-05
914,980,36195,50.633,34.936,0.689984793,2011-04-05
3111,980,36196,10,7,0.7,2011-04-05
3271,980,36197,250,175,0.7,2011-04-05
1661,980,36198,9.47,6.629,0.7,2011-04-05
2726,980,36199,21.16,14.811,0.699952741,2011-04-05
1535,980,36200,81.443,57.01,0.699998772,2011-04-05
1535,31,36201,34.11,23.392,0.685781296,2011-04-05
1535,4047,36202,10,6.858,0.6858,2011-04-05
1535,4047,36203,10,6.857,0.6857,2011-04-05
1535,895,36204,20.46,14.028,0.685630499,2011-04-05
1535,4157,36205,193.989,128.614,0.662996355,2011-04-05
3111,895,36206,10,7.1,0.71,2011-04-05
4047,895,36207,10,7.1,0.71,2011-04-05
3111,895,36208,9.873,7.108,0.71994328,2011-04-05
3529,3461,36209,12.806,8.58,0.669998438,2011-04-05
3529,4047,36210,10,6.7,0.67,2011-04-05
3529,646,36211,156.294,104.715,0.669987332,2011-04-05
1367,895,36212,25,17.875,0.715,2011-04-05
4205,895,36213,8.48,6.063,0.714976415,2011-04-05
4047,895,36214,10,7.15,0.715,2011-04-05
3461,895,36215,12.72,9.154,0.719654088,2011-04-05
4157,895,36216,12.514,9.007,0.719753876,2011-04-05
895,100,36217,28.53,19.26,0.675078864,2011-04-05
895,4047,36218,10,6.751,0.6751,2011-04-05
895,1367,36219,26.311,17.759,0.674964844,2011-04-05
895,31,36220,100,67.02,0.6702,2011-04-05
895,4205,36221,51,34.175,0.670098039,2011-04-05
895,646,36222,11.239,7.53,0.669988433,2011-04-05
100,895,36223,20.13,14.346,0.71266766,2011-04-05
4205,895,36224,20.13,14.171,0.703974168,2011-04-05
4205,2824,36225,20,13.799,0.68995,2011-04-05
4205,4047,36226,10,6.899,0.6899,2011-04-05
2824,4157,36227,10,7.13,0.713,2011-04-05
4047,4157,36228,10,7.13,0.713,2011-04-05
3353,4157,36229,98.13,70.624,0.719698359,2011-04-05
1359,895,36230,75.488,53.596,0.709993641,2011-04-05
1359,895,36231,12.078,8.575,0.709968538,2011-04-05
1359,895,36232,10.065,7.146,0.709985097,2011-04-05
1359,895,36233,20.13,14.292,0.709985097,2011-04-05
1359,895,36234,40.26,28.584,0.709985097,2011-04-05
4301,3353,36235,10,6.903,0.6903,2011-04-05
4157,31,36236,25,17.725,0.709,2011-04-05
4047,31,36237,10,7.09,0.709,2011-04-05
1359,2824,36238,15,10.65,0.71,2011-04-05
1359,293,36239,20,14.2,0.71,2011-04-05
1359,293,36240,20,14.2,0.71,2011-04-05
1359,293,36241,20,14.2,0.71,2011-04-05
1359,293,36242,20,14.2,0.71,2011-04-05
1359,293,36244,20,14.2,0.71,2011-04-05
1359,293,36245,20,14.2,0.71,2011-04-05
1359,293,36247,20,14.2,0.71,2011-04-05
1359,293,36248,20,14.2,0.71,2011-04-05
1359,293,36249,20,14.2,0.71,2011-04-05
1359,293,36250,20,14.2,0.71,2011-04-05
1359,293,36251,20,14.2,0.71,2011-04-05
1359,293,36252,20,14.2,0.71,2011-04-05
1359,293,36253,20,14.2,0.71,2011-04-05
1359,293,36255,20,14.2,0.71,2011-04-05
1359,293,36256,20,14.2,0.71,2011-04-05
1359,293,36257,20,14.2,0.71,2011-04-05
1359,293,36258,20,14.2,0.71,2011-04-05
1359,293,36260,20,14.2,0.71,2011-04-05
1359,293,36261,20,14.2,0.71,2011-04-05
1359,293,36262,20,14.2,0.71,2011-04-05
1359,293,36263,20,14.2,0.71,2011-04-05
1359,293,36264,20,14.2,0.71,2011-04-05
1359,293,36266,20,14.2,0.71,2011-04-05
1359,293,36267,20,14.2,0.71,2011-04-05
1359,293,36268,20,14.2,0.71,2011-04-05
1359,293,36269,20,14.2,0.71,2011-04-05
1359,293,36271,20,14.2,0.71,2011-04-05
1359,293,36272,20,14.2,0.71,2011-04-05
1359,293,36273,20,14.2,0.71,2011-04-05
1359,293,36274,20,14.2,0.71,2011-04-05
1359,293,36275,20,14.2,0.71,2011-04-05
1359,293,36276,20,14.2,0.71,2011-04-05
1359,293,36277,20,14.2,0.71,2011-04-05
1359,293,36278,20,14.2,0.71,2011-04-05
1359,293,36280,20,14.2,0.71,2011-04-05
1359,293,36281,20,14.2,0.71,2011-04-05
1359,293,36282,20,14.2,0.71,2011-04-05
1359,293,36283,20,14.2,0.71,2011-04-05
1359,293,36285,20,14.2,0.71,2011-04-05
1359,293,36286,20,14.2,0.71,2011-04-05
1359,293,36287,20,14.2,0.71,2011-04-05
1359,293,36288,20,14.2,0.71,2011-04-05
1359,293,36289,20,14.2,0.71,2011-04-05
1359,293,36290,20,14.2,0.71,2011-04-05
1359,293,36292,20,14.2,0.71,2011-04-05
1359,293,36293,20,14.2,0.71,2011-04-05
1359,293,36294,200,142,0.71,2011-04-05
1359,293,36295,126.98,90.155,0.7099937,2011-04-05
3353,293,36296,31.81,22.89,0.719585036,2011-04-05
3111,293,36297,0.127,0.091,0.716535433,2011-04-05
914,293,36298,41.083,29.579,0.719981501,2011-04-05
914,293,36299,46.917,33.78,0.719994885,2011-04-05
4047,293,36300,10,7.2,0.72,2011-04-05
3111,293,36301,10,7.3,0.73,2011-04-05
3111,293,36302,10,7.4,0.74,2011-04-05
646,293,36303,10,7.4,0.74,2011-04-05
2353,293,36304,20,14.82,0.741,2011-04-05
2353,293,36305,20,14.82,0.741,2011-04-05
2353,293,36306,10,7.41,0.741,2011-04-05
646,293,36307,10,7.41,0.741,2011-04-05
591,293,36308,20,14.956,0.7478,2011-04-05
591,293,36309,20,14.956,0.7478,2011-04-05
646,293,36310,10,7.3,0.73,2011-04-05
591,293,36311,20,14.956,0.7478,2011-04-05
591,293,36312,20,14.956,0.7478,2011-04-05
3443,2299,36313,12,8.973,0.74775,2011-04-05
895,4047,36314,10,7.215,0.7215,2011-04-05
895,293,36315,45,32.466,0.721466667,2011-04-05
895,3353,36316,72.52,52.236,0.720297849,2011-04-05
3353,895,36317,12.622,9.438,0.747742038,2011-04-05
646,4047,36318,10,7.3,0.73,2011-04-05
3353,4157,36319,59.428,44.439,0.747778825,2011-04-05
591,4157,36320,260.572,194.867,0.747843206,2011-04-05
895,3353,36321,210.712,151.86,0.720699343,2011-04-05
895,293,36322,143.083,103.021,0.720008666,2011-04-05
895,4047,36323,10,7.2,0.72,2011-04-05
895,293,36324,66.075,46.913,0.709996216,2011-04-05
704,293,36325,42.076,29.874,0.710000951,2011-04-05
3353,2615,36326,10,7.477,0.7477,2011-04-06
3353,895,36327,20.13,15.047,0.747491307,2011-04-06
591,895,36328,20.13,15.046,0.747441629,2011-04-06
895,293,36329,36.946,26.231,0.709982136,2011-04-06
895,2533,36330,11.7,8.307,0.71,2011-04-06
895,4157,36331,71.354,50.161,0.702987919,2011-04-06
895,4157,36332,111.58,78.44,0.702993368,2011-04-06
895,4153,36333,9.427,6.749,0.715922351,2011-04-06
4438,4157,36334,11.326,7.962,0.702984284,2011-04-06
895,4157,36335,127.98,89.969,0.702992655,2011-04-06
4047,895,36336,10,7.1,0.71,2011-04-06
3443,4157,36337,491.596,345.591,0.70299799,2011-04-06
3353,4157,36338,120,84.36,0.703,2011-04-06
3353,646,36339,59.21,41.654,0.703496031,2011-04-06
895,4157,36340,135.98,95.593,0.702993087,2011-04-06
3111,4157,36341,119,83.657,0.703,2011-04-06
4047,895,36342,10,7.1,0.71,2011-04-06
4047,293,36343,10,7.1,0.71,2011-04-06
895,646,36344,1.803,1.28,0.709927898,2011-04-06
100,293,36345,30,22.287,0.7429,2011-04-06
100,895,36346,15.17,11.234,0.740540541,2011-04-06
591,895,36347,37.037,27.446,0.741042741,2011-04-06
591,895,36348,60.39,44.752,0.741049843,2011-04-06
2387,100,36349,14.47,10.421,0.720179682,2011-04-06
4495,100,36350,25,18.005,0.7202,2011-04-06
4495,100,36351,16.82,12.12,0.720570749,2011-04-06
4495,4047,36352,2.18,1.57,0.720183486,2011-04-06
4452,4438,36353,10.97,7.903,0.720419325,2011-04-06
4452,293,36354,30,21.603,0.7201,2011-04-06
4452,4047,36355,10,7.2,0.72,2011-04-06
4452,4495,36356,20,14.4,0.72,2011-04-06
2513,1375,36357,10,7.103,0.7103,2011-04-06
2513,4047,36358,10,7.103,0.7103,2011-04-06
2513,646,36359,80,56.823,0.7102875,2011-04-06
2777,293,36360,50,35.5,0.71,2011-04-06
4401,4157,36361,17,11.951,0.703,2011-04-06
3271,4157,36362,294.184,206.811,0.702998803,2011-04-06
3271,4092,36363,20,14.04,0.702,2011-04-06
3271,4047,36364,10,7.02,0.702,2011-04-06
646,1375,36365,10,7.003,0.7003,2011-04-06
646,31,36366,100,70.01,0.7001,2011-04-06
4230,1375,36367,30,20.865,0.6955,2011-04-06
4230,4158,36368,23.26,16.165,0.694969905,2011-04-06
1307,31,36369,10,7,0.7,2011-04-06
4047,31,36370,10,7,0.7,2011-04-06
646,31,36371,78.28,54.951,0.701980072,2011-04-06
3271,31,36372,1.72,1.207,0.701744186,2011-04-06
100,4158,36373,24.84,17.435,0.70189211,2011-04-06
4047,4158,36374,10,7.019,0.7019,2011-04-06
646,4158,36375,39.14,27.475,0.701967297,2011-04-06
3271,4158,36376,104.02,73.02,0.701980388,2011-04-06
